COD_LOC,NOMBRE_LOC,CP,POBLACION,OFICINA,PROVINCIA,COD_PROY,ID_EVALUACION,Fecha de ejecucion,COD_AUDITOR,RESULTADO,TITULO_CUESTIONARIO
12,MUCHAS BOIRO,15930,Boiro,901,A CORUÑA,0267_001,1938117,1/16/14,R29407,0.9513,Nuevo cuestionario Mucha's
17,MUCHAS CARBALLIÑO,32500,Carballiño,901,ORENSE,0267_001,1938118,1/10/14,33466,0.8351,Nuevo cuestionario Mucha's
21,MUCHAS BUEU,36930,Bueu,901,PONTEVEDRA,0267_001,1938119,1/10/14,29100,0.8958,Nuevo cuestionario Mucha's
31,MUCHAS VIGO I,36202,Vigo,901,PONTEVEDRA,0267_001,1938120,1/21/14,34161,0.7625,Nuevo cuestionario Mucha's
34,MUCHAS REDONDELA,36800,Redondela,901,PONTEVEDRA,0267_001,1938121,1/23/14,34161,0.6069,Nuevo cuestionario Mucha's
37,MUCHAS VIGO II,36210,Vigo,901,PONTEVEDRA,0267_001,1938122,1/22/14,R00004,0.5078,Nuevo cuestionario Mucha's
38,MUCHAS PONTEVEDRA II,36001,Pontevedra,901,PONTEVEDRA,0267_001,1938123,1/10/14,29100,0.8891,Nuevo cuestionario Mucha's
8,MUCHAS ÓRDENES,15680,Órdenes,901,A CORUÑA,0267_001,1938124,1/20/14,33900,0.8395,Nuevo cuestionario Mucha's
21,BCN-ROMA,8000,BARCELONA,901,BARCELONA,0377_001,1944559,1/13/14,149,0.7176,Vueling_Mystery Passenger 2013
22,ROMA-BCN,8000,BARCELONA,901,BARCELONA,0377_001,1944560,1/13/14,149,0.6805,Vueling_Mystery Passenger 2013
35,BARCELONA- FLORENCIA,8000,BARCELONA,901,BARCELONA,0377_001,1944561,1/7/14,2299,0.8351,Vueling_Mystery Passenger 2013
36,FLORENCIA - BARCELONA,8000,BARCELONA,901,BARCELONA,0377_001,1944562,1/7/14,2299,0.8125,Vueling_Mystery Passenger 2013
67,BARCELONA -LONDRES,8000,BARCELONA,901,BARCELONA,0377_001,1944563,1/23/14,29667,0.8596,Vueling_Mystery Passenger 2013
68,LONDRES-BARCELONA,8000,BARCELONA,901,BARCELONA,0377_001,1944564,1/26/14,29667,0.8228,Vueling_Mystery Passenger 2013
73,BARCELONA -MADRID,8000,BARCELONA,901,BARCELONA,0377_001,1944565,1/24/14,149,0.7748,Vueling_Mystery Passenger 2013
74,MADRID-BARCELONA,8000,BARCELONA,901,BARCELONA,0377_001,1944566,1/24/14,149,0.8178,Vueling_Mystery Passenger 2013
75,BARCELONA - MILAN,8000,BARCELONA,901,BARCELONA,0377_001,1944567,1/30/14,33663,0.8444,Vueling_Mystery Passenger 2013
76,MILAN - BARCELONA,8000,BARCELONA,901,BARCELONA,0377_001,1944568,1/30/14,33663,0.891,Vueling_Mystery Passenger 2013
77,BARCELONA- LISBOA,8000,BARCELONA,901,BARCELONA,0377_001,1944569,1/29/14,33663,0.8853,Vueling_Mystery Passenger 2013
78,LISBOA- BARCELONA,8000,BARCELONA,901,BARCELONA,0377_001,1944570,1/29/14,33663,0.8972,Vueling_Mystery Passenger 2013
29,BCN-LA CORUÑA,8000,BARCELONA,901,BARCELONA,0377_001,1944800,1/15/14,2299,0.8465,Vueling_Mystery Passenger 2013
30,LA CORUÑA-BCN,8000,BARCELONA,901,BARCELONA,0377_001,1944802,1/15/14,2299,0.9158,Vueling_Mystery Passenger 2013
HM_300,IKEA ALCORCON,28925,Alcorcón,901,MADRID,IKEA_HM,1945178,1/16/14,c_heras,0.931,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_301,IKEA ASTURIAS,33429,Paredes-Siero,901,ASTURIAS,IKEA_HM,1945179,1/29/14,MAIDER_L,0.951,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_302,IKEA BADALONA,8917,Badalona,901,BARCELONA,IKEA_HM,1945180,1/15/14,M_CASTANO,0.945,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_303,IKEA HOSPITALET,8907,L'Hospitalet de Llobregat,901,BARCELONA,IKEA_HM,1945181,1/20/14,M_CASTANO,0.945,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_304,IKEA MADRID ESTE,28051,Madrid,901,MADRID,IKEA_HM,1945182,1/21/14,c_heras,0.949,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_305,IKEA MALAGA,29004,Málaga,901,MALAGA,IKEA_HM,1945183,1/22/14,jesus_cano,0.94,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_306,IKEA MURCIA,30110,Churra,901,MURCIA,IKEA_HM,1945184,1/21/14,S_GARCIAHU,0.98,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_307,IKEA SEVILLA,41950,Castilleja de la Cuesta,901,SEVILLA,IKEA_HM,1945185,1/21/14,ALMU_REYES,0.953,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_308,IKEA SAN SEBASTIÁN DE LOS REYES,28700,San Sebastián de los Reyes,901,MADRID,IKEA_HM,1945186,1/9/14,c_heras,0.955,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_309,IKEA ZARAGOZA,50007,Zaragoza,901,ZARAGOZA,IKEA_HM,1945187,1/22/14,M_CASTANO,0.951,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_310,IKEA JEREZ,11408,Jerez de la Frontera,901,CADIZ,IKEA_HM,1945188,1/14/14,ALMU_REYES,0.945,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_311,IKEA A CORUÑA,15008,A Coruña,901,A CORUÑA,IKEA_HM,1945189,1/21/14,C_MBRITO,0.951,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_312,IKEA VALLADOLID,47195,Arroyo de la Encomienda,901,VALLADOLID,IKEA_HM,1945190,1/28/14,c_heras,0.957,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_313,IKEA SABADELL,8205,Sabadell,901,BARCELONA,IKEA_HM,1945191,1/13/14,M_CASTANO,0.94,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
HM_314,IKEA BARAKALDO,48903,Barakaldo,901,VIZCAYA,IKEA_HM,1945192,1/23/14,J_ZUBIAUR,0.968,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
1,RESIDENCIA EL MARISCAL,28033,Madrid,901,MADRID,MARISCAL,1945521,1/29/14,d_vega,0.7811,AUDITORIA SEGURIDAD ALIMENTARIA-HYGIENE MONITORED
CA1,Hospital Universitario del Sagrado Corazón,8029,Barcelona,901,BARCELONA,CAPIO,1945522,1/21/14,M_CASTANO,0.8911,AUDITORIA SEGURIDAD ALIMENTARIA
CA2,Hospital General de Cataluña,8190,San Cugat del Vallés,901,BARCELONA,CAPIO,1945523,1/23/14,M_CASTANO,0.7719,AUDITORIA SEGURIDAD ALIMENTARIA
CA3,Clínica del Vallés,8203,Sabadell,901,BARCELONA,CAPIO,1945524,1/16/14,M_CASTANO,0.8669,AUDITORIA SEGURIDAD ALIMENTARIA
CA4,Clínica de C. Real,13002,Ciudad Real,901,CIUDAD REAL,CAPIO,1945525,1/20/14,c_heras,0.7899,AUDITORIA SEGURIDAD ALIMENTARIA
CA5,Hospital Universitario Infanta Elena,28340,Valdemoro,901,MADRID,CAPIO,1945526,1/8/14,c_heras,0.8256,AUDITORIA SEGURIDAD ALIMENTARIA
CA6,Hospital Rey Juan Carlos,28933,Móstoles,901,MADRID,CAPIO,1945527,1/30/14,c_heras,0.7734,AUDITORIA SEGURIDAD ALIMENTARIA
CA7,Fundación Jimenez Díaz UTE,28040,Madrid,901,MADRID,CAPIO,1945528,1/15/14,c_heras,0.5329,AUDITORIA SEGURIDAD ALIMENTARIA
0006a,"DITELE SPAIN, S.L.U",46011,VALENCIA,901,VALENCIA,0457_003,1945655,1/7/14,30948,0.7883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
100,"FRAN  FUS, S.L.",46800,XÁTIVA,901,VALENCIA,0457_003,1945656,1/17/14,33427,0.9517,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
107,"CENTRE TELEFONIC PAIPORTA, S.L",46200,PAIPORTA,901,VALENCIA,0457_003,1945657,1/20/14,29384,0.9383,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
114,TALLERES CASTILLO FRASES,46160,LIRIA,901,VALENCIA,0457_003,1945658,1/20/14,30811,0.9217,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
129,XUQUER TELECOMUNICACIONS,46740,CARCAIXENT,901,VALENCIA,0457_003,1945659,1/11/14,32002,0.8693,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
139,"GRUPO BONATEL, S.L.U.",46970,ALACUAS,901,VALENCIA,0457_003,1945660,1/14/14,31924,0.9316,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
165,"GRUPO BONATEL, S.L.U.",46460,SILLA,901,VALENCIA,0457_003,1945661,1/17/14,29384,0.8123,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0196a,"LUALBO, S.L",46007,VALENCIA,901,VALENCIA,0457_003,1945665,1/8/14,32099,0.8717,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
201,COMUNICATEL,46650,CANALS,901,VALENCIA,0457_003,1945666,1/14/14,30811,0.9683,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
207,"GRUPO BONATEL, S.L.U.",46230,ALGINET,901,VALENCIA,0457_003,1945667,1/10/14,29384,0.935,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0223a,"GRUPO BONATEL, S.L.U.",46440,ALMUSAFES,901,VALENCIA,0457_003,1945668,1/17/14,29384,0.8883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
231,"GRUPO BONATEL, S.L.U.",46450,BENIFAYÓ,901,VALENCIA,0457_003,1945669,1/17/14,29384,0.8474,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
234,"GRUPO BONATEL, S.L.U.",46130,MASAMAGRELL,901,VALENCIA,0457_003,1945670,1/13/14,29665,0.885,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
243,"GRUPO BONATEL, S.L.U.",46470,CATARROJA,901,VALENCIA,0457_003,1945671,1/20/14,29384,0.8079,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
250,"GRUPO BONATEL, S.L.U.",46700,GANDÍA,901,VALENCIA,0457_003,1945672,1/20/14,31838,0.9683,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
310,"GRUPO BONATEL, S.L.U.",46370,CHIVA,901,VALENCIA,0457_003,1945673,1/20/14,30811,0.9717,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
319,ABOUT LINE S.L.,46760,TABERNES DE VALLDIGNA,901,VALENCIA,0457_003,1945674,1/15/14,2643,0.8092,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
320,"GRUPO BONATEL, S.L.U.",46340,REQUENA,901,VALENCIA,0457_003,1945675,1/20/14,30811,0.9517,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0322a,"LUALBO, S.L",46930,QUART DE POBLET,901,VALENCIA,0457_003,1945676,1/2/14,33510,0.9183,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0331a,"LUALBO, S.L",46900,TORRENTE,901,VALENCIA,0457_003,1945677,1/10/14,34095,0.9717,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0333a,"GRUPO LITELFONE ARAGÓN, S.L.",44600,ALCAÑIZ,901,TERUEL,0457_003,1945681,1/23/14,2946,0.785,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0373a,Gestión y Asesoramiento Anfavi,46910,BENETUSSER,901,VALENCIA,0457_003,1945682,1/20/14,29384,0.8883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0374a,Gestión y Asesoramiento Anfavi,46940,MANISES,901,VALENCIA,0457_003,1945683,1/16/14,29665,0.885,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
382,"GRUPO BONATEL, S.L.U.",12580,BENICARLÓ,901,CASTELLON,0457_003,1945684,1/16/14,30811,0.885,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0383a,Gestión y Asesoramiento Anfavi,46185,LA POBLA DE VALLBONA,901,VALENCIA,0457_003,1945685,1/21/14,30811,0.9,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
401,"GRUPO BONATEL, S.L.U.",46960,ALDAYA,901,VALENCIA,0457_003,1945686,1/14/14,31924,0.9842,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0472a,"LUALBO, S.L",46100,BURJASSOT,901,VALENCIA,0457_003,1945687,1/9/14,29710,0.8383,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
569,"GRUPO BONATEL, S.L.U.",12530,BURRIANA,901,CASTELLON,0457_003,1945689,1/10/14,2730,0.8383,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
589,TONGAS S.L.,46680,ALGEMESÍ,901,VALENCIA,0457_003,1945690,1/10/14,29384,0.8092,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
624,TALLERES CASTILLO FRASES,46980,PATERNA,901,VALENCIA,0457_003,1945691,1/20/14,32099,0.8183,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
651,"GRUPO BONATEL, S.L.U.",46950,XIRIVELLA,901,VALENCIA,0457_003,1945692,1/16/14,29665,0.7465,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0698a,"LUALBO, S.L",46183,LA ELIANA,901,VALENCIA,0457_003,1945693,1/17/14,29902,0.785,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
711,ABOUT LINE S.L.,46780,OLIVA,901,VALENCIA,0457_003,1945694,1/15/14,2643,0.9517,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0743a,Gestión y Asesoramiento Anfavi,46017,VALENCIA,901,VALENCIA,0457_003,1945695,1/13/14,31924,0.9316,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
746,"GRUPO BONATEL, S.L.U.",46900,TORRENTE,901,VALENCIA,0457_003,1945696,1/13/14,34070,0.8723,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
748,"GRUPO BONATEL, S.L.U.",12550,ALMAZORA,901,CASTELLON,0457_003,1945697,1/20/14,33991,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
793,"LUALBO, S.L",12001,CASTELLÓN,901,CASTELLON,0457_003,1945698,1/21/14,33991,0.935,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0794a,"LUALBO, S.L",12520,NULES,901,CASTELLON,0457_003,1945699,1/2/14,32902,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
795,"LUALBO, S.L",12200,ONDA,901,CASTELLON,0457_003,1945700,1/21/14,31433,0.8183,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
797,"LUALBO, S.L",46018,VALENCIA,901,VALENCIA,0457_003,1945701,1/10/14,31838,0.835,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
805,"LUALBO, S.L",12600,VALL DE UXÓ,901,CASTELLON,0457_003,1945702,1/17/14,2730,0.9033,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0817a,ABOUT LINE S.L.,46007,VALENCIA,901,VALENCIA,0457_003,1945703,1/2/14,29384,0.9017,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
850,BROGA-PHONE S.L.,46009,VALENCIA,901,VALENCIA,0457_003,1945704,1/2/14,29384,0.885,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
912,BROGA-PHONE S.L.,12001,CASTELLÓN,901,CASTELLON,0457_003,1945705,1/13/14,33853,0.9229,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
962,MICHEL RADIO,46520,PUERTO DE SAGUNTO,901,VALENCIA,0457_003,1945706,1/10/14,30811,0.885,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
963,"GALERIAS CULLERA, S.L",46400,CULLERA,901,VALENCIA,0457_003,1945707,1/15/14,2643,0.9517,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
964,"GALERIAS CULLERA, S.L",46410,SUECA,901,VALENCIA,0457_003,1945708,1/15/14,2643,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
975,"DOBER GESTION, S.L.",46220,PICASSENT,901,VALENCIA,0457_003,1945709,1/7/14,31644,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
997,BROGA-PHONE S.L.,46115,ALFARA DEL PATRIARCA,901,VALENCIA,0457_003,1945710,1/7/14,29710,0.8867,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1026,BROGA-PHONE S.L.,46530,PUZOL,901,VALENCIA,0457_003,1945711,1/13/14,29665,0.935,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
998,BROGA-PHONE S.L.,46920,MISLATA,901,VALENCIA,0457_003,1945712,1/2/14,29710,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1067,"GRUPO BONATEL, S.L.U.",46500,SAGUNTO,901,VALENCIA,0457_003,1945713,1/10/14,30811,0.905,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1532,STAND -- EXPERIS ECI AVDA. DE FRANCIA,46023,VALENCIA,901,VALENCIA,0457_003,1945714,1/13/14,2940,0.855,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1296,"GRUPO BONATEL, S.L.U.",46018,VALENCIA,901,VALENCIA,0457_003,1945715,1/17/14,29902,0.9017,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1426,TONGAS S.L.,46023,VALENCIA,901,VALENCIA,0457_003,1945716,1/21/14,31285,0.905,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1504,TONGAS S.L.,46800,Xátiva,901,VALENCIA,0457_003,1945717,1/17/14,33427,0.9717,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1526,STAND -- EXPERIS ECI NUEVO CENTRO,46009,VALENCIA,901,VALENCIA,0457_003,1945718,1/10/14,34070,0.7883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1566,STAND -- EXPERIS ECI PINTOR SOROLLA,46004,VALENCIA,901,VALENCIA,0457_003,1945719,1/8/14,32099,0.7425,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1586,STAND -- EXPERIS ECI ADEMUZ,46015,VALENCIA,901,VALENCIA,0457_003,1945720,1/9/14,30948,0.3192,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1030,"GRUPO BONATEL, S.L.U.",12540,VILLAREAL,901,CASTELLON,0457_003,1945721,1/20/14,33991,0.9183,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1414,"LUALBO, S.L",12500,VINAROZ,901,CASTELLON,0457_003,1945722,1/15/14,30811,0.9183,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1491,"LUALBO, S.L",12001,CASTELLON,901,CASTELLON,0457_003,1945723,1/15/14,2730,0.7883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
1538,STAND -- EXPERIS ECI CASTELLÓN,12006,CASTELLÓN,901,CASTELLON,0457_003,1945724,1/9/14,2730,0.8649,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
52,VALENCIA - San Vicente Mártir,46002,Valencia,901,VALENCIA,0457_002,1945725,1/8/14,32099,0.8517,MYSTERY SHOPPER FFQQ P5 (ENE_14)
53,ALZIRA - Santos Patronos,46600,Alzira,901,VALENCIA,0457_002,1945726,1/15/14,34171,0.6717,MYSTERY SHOPPER FFQQ P5 (ENE_14)
54,CARCAIXENT - CC Ribera del Xuquer,46740,Carcaixent,901,VALENCIA,0457_002,1945727,1/11/14,32002,0.805,MYSTERY SHOPPER FFQQ P5 (ENE_14)
55,GANDIA - CC La Vital,46700,Gandia,901,VALENCIA,0457_002,1945728,1/9/14,31838,0.8717,MYSTERY SHOPPER FFQQ P5 (ENE_14)
058a,PATERNA - CC Carrefour,46980,Paterna,901,VALENCIA,0457_002,1945729,1/4/14,33510,0.985,MYSTERY SHOPPER FFQQ P5 (ENE_14)
62,CASTELLÓN - Independencia,12001,Castellon de La Plana,901,CASTELLON,0457_002,1945730,1/21/14,33991,0.8883,MYSTERY SHOPPER FFQQ P5 (ENE_14)
68,ONTINYENT - Albaida,46870,Ontinyent,901,VALENCIA,0457_002,1945731,1/17/14,33427,0.9217,MYSTERY SHOPPER FFQQ P5 (ENE_14)
172,TERUEL - Amargura,44001,Teruel,901,TERUEL,0457_002,1945732,1/18/14,34000,0.5824,MYSTERY SHOPPER FFQQ P5 (ENE_14)
230,ALFAFAR - CC Albufera,46910,Alfafar,901,VALENCIA,0457_002,1945733,1/9/14,33811,0.8088,MYSTERY SHOPPER FFQQ P5 (ENE_14)
239,VALENCIA - Peset Alexandre,46009,Valencia,901,VALENCIA,0457_002,1945734,1/2/14,29384,0.8517,MYSTERY SHOPPER FFQQ P5 (ENE_14)
257,Albacete,2002,ALBACETE,901,ALBACETE,0457_002,1945735,1/21/14,33625,0.935,MYSTERY SHOPPER FFQQ P5 (ENE_14)
261,Valencia CC Arena,46019,VALENCIA,901,VALENCIA,0457_002,1945736,1/10/14,34019,0.8088,MYSTERY SHOPPER FFQQ P5 (ENE_14)
65,SICOM TELECOMUNIC ALBACETE S.L,3010,ALICANTE,901,ALICANTE,0457_003,1945784,1/21/14,33394,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
90,"DITELE SPAIN, S.L.U",3204,ELCHE,901,ALICANTE,0457_003,1945785,1/13/14,33873,0.8824,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
159,INFORMATICA ACCESORIOS Y TELEFONIA,3001,ALICANTE,901,ALICANTE,0457_003,1945786,1/15/14,33394,0.8298,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
163,CM PHONE ACCESORIES S.L.,3130,SANTA POLA,901,ALICANTE,0457_003,1945787,1/17/14,34172,0.685,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
176,"LUALBO, S.L",3440,IBI,901,ALICANTE,0457_003,1945788,1/10/14,33481,0.905,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0204a,SICOM TELECOMUNIC ALBACETE S.L,3420,CASTALLA,901,ALICANTE,0457_003,1945789,1/10/14,33481,0.9217,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
225,CM PHONE ACCESORIES S.L.,3180,TORREVIEJA,901,ALICANTE,0457_003,1945790,1/16/14,33873,0.8298,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
229,GARALUT COMUNICACIÓN,3003,ALICANTE,901,ALICANTE,0457_003,1945791,1/21/14,31882,0.9017,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
281,CM PHONE ACCESORIES S.L.,3203,ELCHE,901,ALICANTE,0457_003,1945792,1/13/14,33125,0.9383,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
282,"DITELE SPAIN, S.L.U",3330,CREVILLENTE,901,ALICANTE,0457_003,1945793,1/15/14,33481,0.8883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
300,"DITELE SPAIN, S.L.U",3700,DENIA,901,ALICANTE,0457_003,1945794,1/15/14,34170,0.7425,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
327,CM PHONE ACCESORIES S.L.,3600,ELDA,901,ALICANTE,0457_003,1945795,1/8/14,33373,0.8883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
396,"GRUPO BONATEL, S.L.U.",3730,JAVEA,901,ALICANTE,0457_003,1945796,1/17/14,34170,0.8883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
432,CARMANI TELECOMUNICACIONES,3360,CALLOSA DE SEGURA,901,ALICANTE,0457_003,1945797,1/20/14,34172,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
493,"GRUPO MOVIL CONECTATE, S.L",3012,ALICANTE,901,ALICANTE,0457_003,1945798,1/2/14,33033,0.97,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
529,"DITELE SPAIN, S.L.U",3140,GUARDAMAR,901,ALICANTE,0457_003,1945799,1/20/14,33481,0.8824,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
542,"DITELE SPAIN, S.L.U",3203,ELCHE,901,ALICANTE,0457_003,1945800,1/10/14,34081,0.805,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
556,BFB SERV. Y COMUN. ALBACETE SL,3400,VILLENA,901,ALICANTE,0457_003,1945801,1/17/14,33481,0.985,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
576,SICOM TELECOMUNIC ALBACETE S.L,3690,SAN VICENTE DE RASPEIG,901,ALICANTE,0457_003,1945802,1/8/14,34083,0.8592,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
577,"GRUPO MOVIL CONECTATE, S.L",3560,CAMPELLO,901,ALICANTE,0457_003,1945803,1/13/14,33373,0.855,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
578,"VODAHOME, S.L.",3581,ALFAZ DEL PÍ,901,ALICANTE,0457_003,1945804,1/16/14,29369,0.8123,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0594a,SICOM TELECOMUNIC ALBACETE S.L,3300,ORIHUELA,901,ALICANTE,0457_003,1945805,1/18/14,34172,0.8614,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
600,CM PHONE ACCESORIES S.L.,3160,ALMORADÍ,901,ALICANTE,0457_003,1945806,1/20/14,34172,0.935,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
613,CARMANI TELECOMUNICACIONES,3300,ORIHUELA,901,ALICANTE,0457_003,1945807,1/20/14,33481,0.8383,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
617,"GSM BAHIA, S.L.U.",3610,PETRER,901,ALICANTE,0457_003,1945808,1/8/14,33373,0.9383,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
708,"DITELE SPAIN, S.L.U",3760,ONDARA,901,ALICANTE,0457_003,1945809,1/18/14,29369,0.7883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
0726a,"DITELE SPAIN, S.L.U",3503,BENIDORM,901,ALICANTE,0457_003,1945810,1/14/14,29369,0.8383,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
731,GARALUT COMUNICACIÓN,3540,CABO HUERTAS,901,ALICANTE,0457_003,1945811,1/16/14,33373,0.9017,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
765,"SOCIPHONE, S.L.",3550,SAN JUAN,901,ALICANTE,0457_003,1945812,1/13/14,33373,0.935,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
791,"LUALBO, S.L",3007,ALICANTE,901,ALICANTE,0457_003,1945813,1/21/14,31882,0.7075,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
792,"LUALBO, S.L",3600,ELDA,901,ALICANTE,0457_003,1945814,1/8/14,33373,0.7883,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
843,"DITELE SPAIN, S.L.U",3205,ELCHE,901,ALICANTE,0457_003,1945815,1/9/14,33125,0.8217,MYSTERY SHOPPER ESPECIALISTA P5 (ENE_14)
